vtkOriginalIndices,Py,Pz,Y,Z,__vtkIsSelected__
1.41887e-021,9.74335e-021,-0.00191202,0.000563006,6128,0
1.85719e-021,1.00501e-020,-0.00183517,0.000543647,6129,0
2.81804e-021,9.70949e-021,-0.0018731,0.000651982,6130,0
1.47155e-021,9.57469e-021,-0.00194071,0.00059493,6131,0
1.91805e-021,9.89054e-021,-0.00186386,0.000575571,6132,0
6.46445e-022,9.79316e-021,-0.00198234,0.000366694,6133,0
9.00136e-022,9.93115e-021,-0.00191795,0.000431615,6134,0
1.30753e-021,1.01179e-020,-0.00185356,0.000496537,6135,0
5.83548e-022,9.67051e-021,-0.0019948,0.000450974,6136,0
8.92963e-022,9.83733e-021,-0.0019304,0.000515896,6137,0
4.42454e-022,9.53533e-021,-0.00200725,0.000535254,6138,0
6.9163e-022,9.80673e-021,-0.00196503,0.000416428,6139,0
9.98257e-022,9.96237e-021,-0.00190064,0.000481349,6140,0
6.07404e-022,9.69585e-021,-0.00197748,0.000500708,6141,0
-4.08612e-022,9.84114e-021,-0.00207596,0.00077421,6142,0
-5.07879e-022,1.12986e-020,-0.00214334,0.000725045,6143,0
-5.89242e-022,1.25506e-020,-0.00221072,0.000675879,6144,0
-1.74059e-022,9.83628e-021,-0.00206978,0.000691411,6145,0
-2.72778e-022,1.11268e-020,-0.00213716,0.000642246,6146,0
1.31395e-023,9.84185e-021,-0.0020636,0.000608612,6147,0
-3.60157e-022,1.03284e-020,-0.00209636,0.000730222,6148,0
-4.53279e-022,1.16616e-020,-0.00216374,0.000681057,6149,0
-1.41254e-022,1.02713e-020,-0.00209018,0.000647423,6150,0
-8.96426e-021,8.63116e-021,-0.00152235,0.00240993,6151,0
-7.099e-021,8.50243e-021,-0.00161868,0.00241607,6152,0
-5.22503e-021,8.37312e-021,-0.00171501,0.00242221,6153,0
-1.12982e-021,2.25843e-021,-0.00157241,0.00232997,6154,0
5.1413e-022,2.13024e-021,-0.00166874,0.00233611,6155,0
5.33276e-021,-4.1084e-021,-0.00162246,0.00225001,6156,0
-5.13722e-021,6.72693e-021,-0.00157115,0.00238532,6157,0
-3.46341e-021,6.60702e-021,-0.00166747,0.00239146,6158,0
1.61798e-021,3.93388e-023,-0.0016212,0.00230536,6159,0
-4.89272e-021,8.99712e-021,-0.00170943,0.00247833,6160,0
-6.54083e-021,9.10976e-021,-0.00161311,0.0024722,6161,0
-8.63788e-021,9.21829e-021,-0.00151678,0.00246606,6162,0
-1.25718e-021,8.07311e-021,-0.00164644,0.00256061,6163,0
-3.15785e-021,8.13542e-021,-0.00155012,0.00255447,6164,0
2.71424e-021,6.98157e-021,-0.00158345,0.00264288,6165,0
-4.26424e-021,8.73344e-021,-0.00165633,0.00250371,6166,0
-5.93046e-021,8.84774e-021,-0.00156,0.00249757,6167,0
-5.70359e-022,7.79289e-021,-0.00159334,0.00258598,6168,0
-2.67815e-021,9.95906e-021,-0.00176444,0.00239032,6169,0
-5.1337e-021,1.29185e-020,-0.00181643,0.00228851,6170,0
-4.03377e-021,1.37234e-020,-0.00186841,0.0021867,6171,0
3.88981e-022,5.04659e-021,-0.00171817,0.00230422,6172,0
-1.2084e-021,7.21855e-021,-0.00177016,0.00220241,6173,0
6.6156e-021,-6.15349e-021,-0.0016719,0.00221812,6174,0
-3.41676e-021,9.05794e-021,-0.00176635,0.00232768,6175,0
-4.99301e-021,1.27049e-020,-0.00181833,0.00222587,6176,0
1.53314e-021,2.5832e-021,-0.00172008,0.00224158,6177,0
-3.12003e-021,7.88016e-021,-0.00223906,0.00224353,6178,0
1.49945e-021,6.35485e-021,-0.00218743,0.00234312,6179,0
6.95887e-021,4.02485e-021,-0.00213579,0.00244272,6180,0
-2.56149e-021,8.91763e-021,-0.00227627,0.00232308,6181,0
2.45931e-021,7.05231e-021,-0.00222463,0.00242268,6182,0
-2.00027e-021,1.00529e-020,-0.00231347,0.00240264,6183,0
-1.28374e-021,7.78352e-021,-0.00223425,0.00230325,6184,0
3.3083e-021,6.07644e-021,-0.00218261,0.00240284,6185,0
-6.83384e-022,8.76471e-021,-0.00227146,0.0023828,6186,0
-3.47529e-021,8.73119e-021,-0.00219051,0.00221298,6187,0
-5.34587e-021,1.25437e-020,-0.00208205,0.00220088,6188,0
-7.21132e-021,1.63379e-020,-0.00197359,0.00218879,6189,0
8.24277e-022,7.12965e-021,-0.00213887,0.00231257,6190,0
-1.14951e-021,1.11258e-020,-0.00203041,0.00230048,6191,0
5.52625e-021,5.38593e-021,-0.00208723,0.00241217,6192,0
-2.72186e-021,9.50605e-021,-0.00213714,0.00224215,6193,0
-4.6221e-021,1.33705e-020,-0.00202868,0.00223005,6194,0
1.67506e-021,7.91958e-021,-0.0020855,0.00234174,6195,0
7.84892e-021,5.49523e-021,-0.00214586,0.00249495,6196,0
8.75669e-021,7.16549e-021,-0.00222773,0.00255204,6197,0
1.07317e-020,8.62967e-021,-0.0023096,0.00260913,6198,0
3.68916e-021,8.28599e-021,-0.00223471,0.00247491,6199,0
5.03387e-021,9.83746e-021,-0.00231657,0.002532,6200,0
-3.88759e-022,1.09859e-020,-0.00232355,0.00245487,6201,0
6.74729e-021,6.98235e-021,-0.00220277,0.0025073,6202,0
7.63458e-021,8.69531e-021,-0.00228463,0.00256439,6203,0
2.56837e-021,9.78284e-021,-0.00229161,0.00248726,6204,0
-5.24414e-021,1.02053e-020,-0.00181614,0.00242231,6205,0
-1.27345e-022,8.05452e-021,-0.00192494,0.00243219,6206,0
5.03182e-021,5.88603e-021,-0.00203375,0.00244207,6207,0
-6.60891e-021,1.37672e-020,-0.00186812,0.0023205,6208,0
-1.85587e-021,1.17814e-020,-0.00197693,0.00233038,6209,0
-7.9602e-021,1.70287e-020,-0.00192011,0.0022187,6210,0
-4.00097e-021,1.07421e-020,-0.00186973,0.00239167,6211,0
9.05994e-022,8.68333e-021,-0.00197854,0.00240155,6212,0
-5.51925e-021,1.42393e-020,-0.00192172,0.00228986,6213,0
2.21729e-020,4.51155e-021,-0.00232213,0.00287493,6214,0
1.87035e-020,6.20331e-021,-0.00231805,0.00278501,6215,0
1.54179e-020,7.7949e-021,-0.00231397,0.0026951,6216,0
1.07724e-020,7.65175e-021,-0.0022522,0.00281879,6217,0
8.26794e-021,8.91185e-021,-0.00224812,0.00272888,6218,0
4.12241e-021,9.32775e-021,-0.00218227,0.00276265,6219,0
1.49741e-020,6.77814e-021,-0.00229746,0.00282624,6220,0
1.2249e-020,8.11277e-021,-0.00229338,0.00273633,6221,0
7.71004e-021,8.63686e-021,-0.00222753,0.00277011,6222,0
2.08704e-020,3.60142e-021,-0.00229303,0.00290931,6223,0
1.01479e-020,6.81299e-021,-0.0022231,0.00285317,6224,0
3.46902e-021,8.5125e-021,-0.00215317,0.00279704,6225,0
1.58765e-020,1.68743e-021,-0.00220167,0.00292255,6226,0
6.11399e-021,5.28412e-021,-0.00213174,0.00286641,6227,0
1.08439e-020,-2.4074e-022,-0.0021103,0.00293578,6228,0
1.33989e-020,5.11965e-021,-0.00223927,0.00289501,6229,0
6.56196e-021,6.88007e-021,-0.00216934,0.00283887,6230,0
9.3185e-021,3.56381e-021,-0.0021479,0.00290824,6231,0
7.93968e-021,5.23778e-021,-0.00212159,0.00253192,6232,0
4.96904e-021,7.34036e-021,-0.0021376,0.00262278,6233,0
2.43042e-021,9.17386e-021,-0.00215362,0.00271365,6234,0
8.57632e-021,7.12289e-021,-0.00220345,0.00258901,6235,0
7.20091e-021,8.69947e-021,-0.00221947,0.00267988,6236,0
1.18047e-020,8.24197e-021,-0.00228532,0.0026461,6237,0
7.02474e-021,6.65865e-021,-0.00215421,0.00258124,6238,0
4.0395e-021,8.80224e-021,-0.00217023,0.0026721,6239,0
7.93491e-021,8.4206e-021,-0.00223608,0.00263833,6240,0
8.62506e-021,8.96739e-021,-0.00166465,0.00291076,6241,0
1.21627e-020,2.78179e-021,-0.00174023,0.00284266,6242,0
1.55258e-020,-3.11368e-021,-0.00181582,0.00277456,6243,0
8.12321e-021,6.95146e-021,-0.00163994,0.00282313,6244,0
1.1452e-020,1.1776e-021,-0.00171552,0.00275502,6245,0
7.81842e-021,5.09317e-021,-0.00161523,0.00273549,6246,0
9.48068e-021,6.25345e-021,-0.00168161,0.00285885,6247,0
1.28283e-020,4.16187e-022,-0.00175719,0.00279075,6248,0
9.13679e-021,4.38889e-021,-0.0016569,0.00277121,6249,0
9.9394e-021,9.94445e-021,-0.00169676,0.00294603,6250,0
1.18931e-020,9.06523e-021,-0.0017684,0.00296421,6251,0
1.50111e-020,8.12379e-021,-0.00184004,0.00298238,6252,0
1.23694e-020,3.67107e-021,-0.00177235,0.00287793,6253,0
1.7212e-020,1.38212e-021,-0.00184398,0.0028961,6254,0
1.92407e-020,-4.91461e-021,-0.00184793,0.00280983,6255,0
1.06317e-020,7.45611e-021,-0.00174584,0.00292939,6256,0
1.26229e-020,6.61256e-021,-0.00181747,0.00294756,6257,0
1.43695e-020,1.23654e-021,-0.00182142,0.00286129,6258,0
9.56335e-021,1.69581e-021,-0.00202886,0.00250994,6259,0
4.39615e-021,3.87739e-021,-0.00192005,0.00250006,6260,0
-7.28252e-022,6.04103e-021,-0.00181124,0.00249018,6261,0
1.17892e-020,-9.21573e-022,-0.00195735,0.00260187,6262,0
6.42544e-021,1.34847e-021,-0.00184854,0.00259199,6263,0
1.41479e-020,-3.70224e-021,-0.00188584,0.00269379,6264,0
8.54155e-021,1.58056e-021,-0.00196875,0.00253729,6265,0
3.3231e-021,3.78559e-021,-0.00185994,0.00252741,6266,0
1.07461e-020,-1.0618e-021,-0.00189724,0.00262921,6267,0
1.06681e-020,1.36126e-021,-0.00207046,0.00254353,6268,0
1.12084e-020,-8.72275e-023,-0.00199896,0.00263545,6269,0
1.61317e-020,-5.02791e-021,-0.00192745,0.00272737,6270,0
7.30386e-021,3.6602e-021,-0.00208648,0.00263439,6271,0
9.91918e-021,5.42699e-022,-0.00201497,0.00272632,6272,0
3.66257e-021,6.1528e-021,-0.00210249,0.00272526,6273,0
8.77884e-021,2.30312e-021,-0.00205197,0.00260446,6274,0
1.10408e-020,-3.74851e-022,-0.00198046,0.00269638,6275,0
5.8295e-021,4.29664e-021,-0.00206798,0.00269532,6276,0
1.45217e-020,-1.91949e-021,-0.00189515,0.0028099,6277,0
1.28954e-020,3.06668e-021,-0.00189121,0.00289618,6278,0
1.39361e-020,7.5709e-021,-0.00188726,0.00298245,6279,0
1.18238e-020,-3.43811e-022,-0.00196124,0.00287821,6280,0
1.26118e-020,3.16559e-021,-0.0019573,0.00296449,6281,0
1.13127e-020,-1.15149e-021,-0.00202733,0.00294653,6282,0
1.30945e-020,2.3898e-022,-0.00191587,0.00286143,6283,0
1.13908e-020,5.39617e-021,-0.00191192,0.00294771,6284,0
1.03155e-020,1.89101e-021,-0.00198196,0.00292975,6285,0
1.33141e-020,-2.02953e-021,-0.00192564,0.00278079,6286,0
1.06218e-020,-4.77816e-022,-0.00199173,0.0028491,6287,0
9.68785e-021,-1.13447e-021,-0.00205782,0.00291742,6288,0
7.96112e-021,2.77151e-021,-0.00201317,0.00277973,6289,0
6.44412e-021,2.87185e-021,-0.00207925,0.00284805,6290,0
3.32043e-021,6.72929e-021,-0.00210069,0.00277868,6291,0
1.06371e-020,8.77969e-023,-0.00197685,0.00280321,6292,0
7.85279e-021,1.70788e-021,-0.00204293,0.00287152,6293,0
5.22425e-021,4.94146e-021,-0.00206437,0.00280215,6294,0
-2.14229e-021,7.35009e-021,-0.00175398,0.00251431,6295,0
1.71951e-021,6.41346e-021,-0.00169098,0.00259659,6296,0
6.22734e-021,5.00965e-021,-0.00162799,0.00267886,6297,0
5.2262e-021,2.54396e-021,-0.00179128,0.00261612,6298,0
1.00919e-020,8.27628e-022,-0.00172828,0.00269839,6299,0
1.40193e-020,-3.42268e-021,-0.00182858,0.00271792,6300,0
1.53901e-021,5.53872e-021,-0.00174541,0.00257567,6301,0
5.52296e-021,4.47629e-021,-0.00168242,0.00265794,6302,0
9.01721e-021,6.85596e-022,-0.00178271,0.00267748,6303,0
-7.71761e-023,1.01883e-020,-0.000689195,3.0242e-005,6304,0
-1.78206e-022,1.00599e-020,-0.000751157,6.33313e-005,6305,0
-6.09285e-023,1.0156e-020,-0.000733658,2.81429e-005,6306,0
-2.26703e-022,1.00198e-020,-0.000795263,6.87292e-005,6307,0
-1.93711e-022,1.01648e-020,-0.000865616,5.18336e-005,6308,0
-1.56852e-022,1.02358e-020,-0.00093597,3.4938e-005,6309,0
-1.01783e-022,1.01313e-020,-0.000821869,3.89387e-005,6310,0
-7.28589e-023,1.0193e-020,-0.000892222,2.20431e-005,6311,0
3.09073e-021,1.09477e-020,-0.00122324,0.000768585,6312,0
3.156e-021,1.03635e-020,-0.00128262,0.00086062,6313,0
3.21575e-021,9.63225e-021,-0.001342,0.000952655,6314,0
-1.21084e-021,9.16259e-021,-0.00131574,0.000757683,6315,0
-1.36148e-021,8.58396e-021,-0.00137512,0.000849718,6316,0
-5.40733e-021,7.42128e-021,-0.00140824,0.000746781,6317,0
1.60201e-021,1.02178e-020,-0.00127387,0.00079563,6318,0
1.54388e-021,9.56348e-021,-0.00133324,0.000887665,6319,0
-2.46275e-021,8.53255e-021,-0.00136637,0.000784728,6320,0
3.29455e-021,9.88983e-021,-0.0012954,0.000986155,6321,0
3.22004e-021,1.05489e-020,-0.00123603,0.000894119,6322,0
3.09755e-021,1.10779e-020,-0.00117665,0.000802084,6323,0
1.02916e-021,9.86873e-021,-0.00118875,0.000983715,6324,0
1.16539e-021,1.05277e-020,-0.00112937,0.00089168,6325,0
-1.22201e-021,9.84777e-021,-0.0010821,0.000981275,6326,0
2.54178e-021,1.01169e-020,-0.00124006,0.000954663,6327,0
2.52152e-021,1.07326e-020,-0.00118068,0.000862628,6328,0
3.51334e-022,1.00958e-020,-0.00113341,0.000952223,6329,0
-1.86111e-021,1.11913e-020,-0.00102176,0.000554372,6330,0
-2.19846e-022,1.0792e-020,-0.000975225,0.000640201,6331,0
1.79864e-021,1.03368e-020,-0.000928694,0.00072603,6332,0
1.06529e-022,1.11843e-020,-0.00107251,0.000635289,6333,0
2.13479e-021,1.07054e-020,-0.00102598,0.000721118,6334,0
2.64587e-021,1.1138e-020,-0.00112326,0.000716206,6335,0
-6.84041e-022,1.10174e-020,-0.00102316,0.000609954,6336,0
1.18106e-021,1.06208e-020,-0.000976633,0.000695783,6337,0
1.50635e-021,1.09717e-020,-0.00107392,0.000690871,6338,0
2.26491e-021,1.03119e-020,-0.000929854,0.000782868,6339,0
4.92587e-022,1.01167e-020,-0.000979867,0.000867551,6340,0
-1.62277e-021,9.83481e-021,-0.00102988,0.000952234,6341,0
2.64268e-021,1.07276e-020,-0.00102714,0.000777955,6342,0
9.57571e-022,1.05602e-020,-0.00107715,0.000862639,6343,0
3.0334e-021,1.11417e-020,-0.00112442,0.000773043,6344,0
1.7749e-021,1.03952e-020,-0.000978953,0.000809458,6345,0
-2.60689e-024,1.01925e-020,-0.00102897,0.000894141,6346,0
2.15244e-021,1.08062e-020,-0.00107624,0.000804546,6347,0
-1.03187e-021,9.36853e-021,-0.00131213,0.000694412,6348,0
-8.89511e-021,5.73512e-021,-0.00140463,0.00068351,6349,0
1.07191e-021,1.07649e-020,-0.00131519,0.000571309,6350,0
1.30412e-021,1.04881e-020,-0.00126664,0.000669087,6351,0
-2.13428e-021,9.05959e-021,-0.00135915,0.000658185,6352,0
2.52666e-021,1.11337e-020,-0.00117187,0.000681976,6353,0
2.12294e-021,1.13161e-020,-0.00122042,0.000584197,6354,0
1.95486e-021,1.15861e-020,-0.00126896,0.000486419,6355,0
2.83888e-022,1.1154e-020,-0.00112112,0.000601058,6356,0
2.20072e-022,1.14497e-020,-0.00116966,0.00050328,6357,0
-1.63334e-021,1.13011e-020,-0.00107037,0.000520141,6358,0
1.62024e-021,1.12098e-020,-0.00117114,0.00062241,6359,0
1.32869e-021,1.13346e-020,-0.00121968,0.000524632,6360,0
-3.39513e-022,1.11961e-020,-0.00112038,0.000541493,6361,0
2.06834e-022,1.04486e-020,-0.000653162,0.000296377,6362,0
-5.04346e-022,1.03078e-020,-0.00069993,0.000377261,6363,0
-1.53221e-021,1.01137e-020,-0.000746698,0.000458145,6364,0
4.21308e-022,1.02189e-020,-0.000742362,0.000301107,6365,0
-2.64841e-022,1.0037e-020,-0.00078913,0.000381991,6366,0
6.42472e-022,9.98173e-021,-0.000831562,0.000305836,6367,0
6.94052e-023,1.03177e-020,-0.000698484,0.000324915,6368,0
-7.26783e-022,1.01555e-020,-0.000745253,0.000405799,6369,0
2.82394e-022,1.00848e-020,-0.000787684,0.000329644,6370,0
-4.42836e-024,1.05103e-020,-0.000614487,0.000320317,6371,0
-6.21636e-022,1.03741e-020,-0.000587661,0.000396866,6372,0
-1.47607e-021,1.01559e-020,-0.000560836,0.000473415,6373,0
-7.88485e-022,1.03403e-020,-0.000661255,0.000401201,6374,0
-1.58692e-021,1.01453e-020,-0.000634429,0.00047775,6375,0
-1.91567e-021,1.014e-020,-0.000708023,0.000482085,6376,0
-4.02811e-022,1.03902e-020,-0.000621134,0.000372795,6377,0
-1.0946e-021,1.02211e-020,-0.000594309,0.000449344,6378,0
-1.40032e-021,1.02168e-020,-0.000667902,0.000453679,6379,0
-1.90758e-021,1.08825e-020,-0.000974002,0.000476005,6380,0
-5.47097e-022,1.03753e-020,-0.000925699,0.000403751,6381,0
4.5206e-022,1.00021e-020,-0.000877396,0.000331497,6382,0
-1.92247e-021,1.05231e-020,-0.000883267,0.000479906,6383,0
-6.00613e-022,1.00615e-020,-0.000834964,0.000407652,6384,0
-2.08636e-021,1.0159e-020,-0.000792532,0.000483806,6385,0
-1.41513e-021,1.0584e-020,-0.000927656,0.000453221,6386,0
-1.79111e-022,1.01418e-020,-0.000879353,0.000380967,6387,0
-1.42636e-021,1.02395e-020,-0.000836921,0.000457121,6388,0
-2.43618e-021,1.1061e-020,-0.000974593,0.000528699,6389,0
-2.45393e-021,1.06261e-020,-0.000883858,0.0005326,6390,0
-2.47169e-021,1.0184e-020,-0.000793123,0.0005365,6391,0
-8.82851e-022,1.06559e-020,-0.000928062,0.000614529,6392,0
-8.95348e-022,1.01892e-020,-0.000837327,0.000618429,6393,0
9.83011e-022,1.02059e-020,-0.000881531,0.000700358,6394,0
-1.85048e-021,1.07463e-020,-0.000928838,0.000558609,6395,0
-1.86261e-021,1.03219e-020,-0.000838103,0.00056251,6396,0
-3.19886e-022,1.03564e-020,-0.000882307,0.000644439,6397,0
-2.48118e-021,1.00754e-020,-0.000703897,0.000536111,6398,0
-2.08941e-021,1.00822e-020,-0.000630304,0.000531777,6399,0
-1.87907e-021,1.00626e-020,-0.00055671,0.000527442,6400,0
-2.07124e-021,9.76541e-021,-0.000644753,0.000617307,6401,0
-1.98409e-021,9.66807e-021,-0.00057116,0.000612972,6402,0
-2.03283e-021,9.16816e-021,-0.000585609,0.000698503,6403,0
-2.1112e-021,9.99773e-021,-0.000659652,0.000561732,6404,0
-1.73165e-021,1.0005e-020,-0.000586058,0.000557397,6405,0
-1.81794e-021,9.64016e-021,-0.000600507,0.000642927,6406,0
-2.11765e-021,1.00749e-020,-0.000743163,0.000564866,6407,0
-1.82041e-021,9.72661e-021,-0.000684019,0.000646062,6408,0
-1.37162e-021,9.29476e-021,-0.000624875,0.000727257,6409,0
-6.04027e-022,1.00735e-020,-0.000787367,0.000646795,6410,0
-1.15087e-024,9.68489e-021,-0.000728223,0.00072799,6411,0
1.37253e-021,1.00759e-020,-0.000831571,0.000728723,6412,0
-1.54833e-021,9.96269e-021,-0.000738183,0.000619241,6413,0
-1.09872e-021,9.57314e-021,-0.000679039,0.000700436,6414,0
2.21443e-022,9.94914e-021,-0.000782387,0.000701169,6415,0
-1.33811e-020,2.19398e-020,0.000370436,0.00279331,6416,0
-8.98392e-021,1.92402e-020,0.000279288,0.00281081,6417,0
-4.83438e-021,1.67664e-020,0.000188139,0.00282831,6418,0
-9.7946e-021,1.52816e-020,0.000299177,0.00273293,6419,0
-5.55518e-021,1.27608e-020,0.000208028,0.00275043,6420,0
-6.36175e-021,8.92185e-021,0.000227917,0.00267255,6421,0
-1.05482e-020,1.86757e-020,0.0003163,0.00277901,6422,0
-6.4543e-021,1.62279e-020,0.000225152,0.00279652,6423,0
-7.11704e-021,1.22798e-020,0.00024504,0.00271863,6424,0
-1.70865e-020,2.41014e-020,0.000398266,0.00276143,6425,0
-1.03262e-020,1.52399e-020,0.000327007,0.00270105,6426,0
-7.92132e-021,8.7029e-021,0.000255747,0.00264067,6427,0
-1.52999e-020,1.986e-020,0.000390608,0.00268332,6428,0
-1.02429e-020,1.214e-020,0.000319348,0.00262294,6429,0
-1.35947e-020,1.58587e-020,0.000382949,0.0026052,6430,0
-1.23932e-020,1.84953e-020,0.00037196,0.00271527,6431,0
-8.7656e-021,1.21263e-020,0.0003007,0.00265489,6432,0
-1.09909e-020,1.51791e-020,0.000364302,0.00263715,6433,0
3.35993e-021,1.10458e-020,0.000285551,0.00244603,6434,0
-2.31112e-021,1.21261e-020,0.000326199,0.00250308,6435,0
-8.24003e-021,1.32539e-020,0.000366847,0.00256014,6436,0
-2.54408e-022,9.30464e-021,0.000262598,0.00252082,6437,0
-5.85249e-021,1.03153e-020,0.000303246,0.00257788,6438,0
-3.91454e-021,7.46493e-021,0.000239645,0.00259562,6439,0
2.82153e-022,1.08048e-020,0.00029145,0.00248998,6440,0
-5.23338e-021,1.18374e-020,0.000332097,0.00254703,6441,0
-3.3159e-021,9.03407e-021,0.000268496,0.00256477,6442,0
1.58302e-020,5.3016e-021,-0.000162704,0.00242289,6443,0
6.43238e-021,3.67954e-021,-0.000127845,0.00234643,6444,0
-1.84907e-021,2.01495e-021,-9.29866e-005,0.00226997,6445,0
1.45737e-020,6.76591e-021,-7.90844e-005,0.00241554,6446,0
5.13609e-021,5.29002e-021,-4.42256e-005,0.00233908,6447,0
1.33322e-020,8.21234e-021,4.53541e-006,0.0024082,6448,0
1.13979e-020,5.54975e-021,-0.000123211,0.00239495,6449,0
3.16431e-021,3.87507e-021,-8.83526e-005,0.00231849,6450,0
1.02755e-020,6.87668e-021,-3.95915e-005,0.00238761,6451,0
1.16579e-020,9.92327e-021,9.23425e-005,0.00244778,6452,0
8.91385e-021,1.02672e-020,0.00016934,0.00243888,6453,0
6.19712e-021,1.06077e-020,0.000246336,0.00242998,6454,0
5.04783e-021,8.52488e-021,0.000146386,0.00251367,6455,0
2.39875e-021,8.90046e-021,0.000223383,0.00250477,6456,0
-1.18664e-021,6.98547e-021,0.00020043,0.00257956,6457,0
8.02097e-021,9.64069e-021,0.000136023,0.00246678,6458,0
5.48758e-021,9.96146e-021,0.00021302,0.00245788,6459,0
2.09657e-021,8.18632e-021,0.000190066,0.00253267,6460,0
9.50381e-021,9.53921e-021,4.22264e-005,0.00238022,6461,0
2.25358e-021,6.48079e-021,-6.53466e-006,0.0023111,6462,0
-4.39027e-021,3.60188e-021,-5.52957e-005,0.00224199,6463,0
1.63282e-021,1.21756e-020,7.16794e-005,0.00230363,6464,0
-4.97025e-021,9.07795e-021,2.29184e-005,0.00223451,6465,0
-5.71974e-021,1.46328e-020,0.000101132,0.00222704,6466,0
4.34476e-021,9.38023e-021,3.57904e-005,0.00233165,6467,0
-2.41883e-021,6.3884e-021,-1.29707e-005,0.00226254,6468,0
-3.01149e-021,1.19031e-020,6.52434e-005,0.00225506,6469,0
1.11063e-020,1.04474e-020,8.41457e-005,0.00240029,6470,0
2.75984e-021,1.29182e-020,0.000113599,0.0023237,6471,0
-4.49799e-021,1.53154e-020,0.000143052,0.00224711,6472,0
8.41372e-021,1.07826e-020,0.000161143,0.00239139,6473,0
3.53667e-022,1.31462e-020,0.000190596,0.0023148,6474,0
5.74825e-021,1.11144e-020,0.00023814,0.00238248,6475,0
6.93905e-021,1.12978e-020,0.000119629,0.00237179,6476,0
-4.85218e-022,1.37556e-020,0.000149082,0.0022952,6477,0
4.4915e-021,1.15999e-020,0.000196626,0.00236289,6478,0
-7.86148e-021,1.15455e-020,-7.03371e-005,0.00269701,6479,0
-6.04581e-021,9.88312e-021,-9.19575e-005,0.00277848,6480,0
-4.11102e-021,8.12196e-021,-0.000113578,0.00285995,6481,0
-1.03174e-020,9.54577e-021,-0.000156269,0.00270956,6482,0
-8.82752e-021,8.03586e-021,-0.000177889,0.00279103,6483,0
-1.3972e-020,7.73209e-021,-0.0002422,0.00272212,6484,0
-7.39376e-021,1.02647e-020,-0.000106188,0.00272835,6485,0
-5.80432e-021,8.76654e-021,-0.000127808,0.00280982,6486,0
-1.10574e-020,8.44268e-021,-0.000192119,0.0027409,6487,0
-3.70019e-021,1.54276e-020,0.000102672,0.00284405,6488,0
-3.34844e-021,1.25326e-020,1.9181e-005,0.00286071,6489,0
-2.99232e-021,9.60352e-021,-6.43104e-005,0.00287737,6490,0
-5.02481e-021,1.39317e-020,4.08014e-005,0.00277924,6491,0
-4.69404e-021,1.11179e-020,-4.269e-005,0.0027959,6492,0
-6.30521e-021,1.2541e-020,-2.10696e-005,0.00271443,6493,0
-4.02183e-021,1.39461e-020,5.42183e-005,0.002828,6494,0
-3.6781e-021,1.10836e-020,-2.92731e-005,0.00284466,6495,0
-5.35094e-021,1.25336e-020,-7.65271e-006,0.00276319,6496,0
-4.42718e-021,1.53469e-020,0.000137133,0.00281254,6497,0
-5.29686e-021,1.30831e-020,7.52615e-005,0.00274773,6498,0
-6.96673e-021,1.19091e-020,1.33905e-005,0.00268292,6499,0
-5.29367e-021,1.07852e-020,0.000157021,0.00273466,6500,0
-6.34772e-021,9.28616e-021,9.51504e-005,0.00266985,6501,0
-6.10192e-021,6.48366e-021,0.00017691,0.00265678,6502,0
-4.66914e-021,1.27041e-020,0.000123138,0.00276498,6503,0
-5.94769e-021,1.13494e-020,6.12675e-005,0.00270017,6504,0
-5.37182e-021,8.9032e-021,0.000143027,0.00268709,6505,0
1.02712e-020,9.49383e-021,5.74381e-005,0.00247707,6506,0
3.8589e-021,7.9096e-021,0.000111482,0.00254296,6507,0
-2.88835e-021,6.24657e-021,0.000165525,0.00260885,6508,0
3.21224e-021,1.02934e-020,2.97219e-005,0.00255603,6509,0
-3.45706e-021,8.70831e-021,8.37655e-005,0.00262192,6510,0
-4.03353e-021,1.12048e-020,2.00562e-006,0.002635,6511,0
5.62191e-021,9.26047e-021,6.62139e-005,0.00252535,6512,0
-7.41609e-022,7.71006e-021,0.000120258,0.00259125,6513,0
